kind,label,morph,gamma_min,gamma_max,tau_h,config,seed,J,terminal_phi_sen,terminal_rho_bar,terminal_varphi_bar_deg,n_violations,rmse_phi_sen,rmse_rho_bar,rmse_varphi_bar_deg,solver_success_rate
joint,lhs001,11.079343411599043,0.0025637548223008634,0.011292254802802937,0.4754545951060979,closed,44,15.62419302,0.2707657297,2.003279689,36.42714943,0,0.00117445588,0.01860046726,2.080327694,1.0
joint,lhs001,11.079343411599043,0.0025637548223008634,0.011292254802802937,0.4754545951060979,open,44,15.65008678,0.2696785793,2.002083217,36.54952206,0,0.001619251321,0.01907043025,2.127718858,1.0
joint,lhs001,11.079343411599043,0.0025637548223008634,0.011292254802802937,0.4754545951060979,closed,45,15.62419382,0.2707656949,2.003279636,36.42715502,0,0.001174460277,0.01860047786,2.080328821,1.0
joint,lhs001,11.079343411599043,0.0025637548223008634,0.011292254802802937,0.4754545951060979,open,45,15.65008683,0.269678576,2.002083215,36.54952224,0,0.001619251361,0.0190704298,2.127718806,1.0
joint,lhs001,11.079343411599043,0.0025637548223008634,0.011292254802802937,0.4754545951060979,closed,46,15.62419304,0.2707657289,2.003279689,36.4271494,0,0.001174601968,0.01860054671,2.080334874,1.0
joint,lhs001,11.079343411599043,0.0025637548223008634,0.011292254802802937,0.4754545951060979,open,46,15.65008567,0.2696787114,2.002083199,36.54952565,0,0.001619249501,0.01907044416,2.127720446,1.0
joint,lhs002,8.526469939063741,0.0023638342395908654,0.013212250936143095,0.5854659612951543,closed,42,14.85268164,0.2730986152,2.017517429,34.85164866,0,0.0009645520894,0.007523337975,0.8559219196,1.0
joint,lhs002,8.526469939063741,0.0023638342395908654,0.013212250936143095,0.5854659612951543,open,42,14.83530063,0.2736481515,2.018349436,34.76423013,0,0.001190182491,0.007194112649,0.8218384885,1.0
joint,lhs002,8.526469939063741,0.0023638342395908654,0.013212250936143095,0.5854659612951543,closed,43,14.85268239,0.2730985926,2.017517394,34.85165238,0,0.0009645443112,0.007523350457,0.8559232134,1.0
joint,lhs002,8.526469939063741,0.0023638342395908654,0.013212250936143095,0.5854659612951543,open,43,14.83530072,0.2736481496,2.018349434,34.76423038,0,0.001190182527,0.007194112487,0.8218384708,1.0
joint,lhs002,8.526469939063741,0.0023638342395908654,0.013212250936143095,0.5854659612951543,closed,44,14.85268255,0.2730985883,2.017517378,34.8516541,0,0.0009645470044,0.007523352865,0.8559235188,1.0
joint,lhs002,8.526469939063741,0.0023638342395908654,0.013212250936143095,0.5854659612951543,open,44,14.83530069,0.2736481486,2.018349438,34.76422995,0,0.001190182576,0.007194112519,0.8218384751,1.0
joint,lhs002,8.526469939063741,0.0023638342395908654,0.013212250936143095,0.5854659612951543,closed,45,14.8526828,0.2730985826,2.017517373,34.85165459,0,0.000964547552,0.007523355506,0.8559238151,1.0
joint,lhs002,8.526469939063741,0.0023638342395908654,0.013212250936143095,0.5854659612951543,open,45,14.83530075,0.2736481455,2.018349435,34.76423017,0,0.001190182659,0.007194112344,0.8218384564,1.0
joint,lhs002,8.526469939063741,0.0023638342395908654,0.013212250936143095,0.5854659612951543,closed,46,14.8526823,0.2730985968,2.017517389,34.8516529,0,0.0009644171567,0.007523423932,0.8559298461,1.0
joint,lhs002,8.526469939063741,0.0023638342395908654,0.013212250936143095,0.5854659612951543,open,46,14.83529887,0.2736482776,2.018349402,34.76423545,0,0.001190178608,0.007194117772,0.8218390142,1.0
joint,lhs003,6.725160781628688,0.0024569627553780084,0.011713053058998724,0.5028915758998371,closed,42,13.96260737,0.2709273631,2.035763069,32.77458758,0,0.0008961456089,0.005578073116,0.6372472416,1.0
joint,lhs003,6.725160781628688,0.0024569627553780084,0.011713053058998724,0.5028915758998371,open,42,13.98313388,0.2703277103,2.034689431,32.8886257,0,0.001146647952,0.005179657723,0.595353515,1.0
joint,lhs003,6.725160781628688,0.0024569627553780084,0.011713053058998724,0.5028915758998371,closed,43,13.96260602,0.2709274375,2.035763034,32.77459232,0,0.000896058463,0.005578119515,0.6372514621,1.0
joint,lhs003,6.725160781628688,0.0024569627553780084,0.011713053058998724,0.5028915758998371,open,43,13.98313397,0.2703277083,2.034689428,32.88862601,0,0.001146647958,0.005179657601,0.5953535014,1.0
joint,lhs003,6.725160781628688,0.0024569627553780084,0.011713053058998724,0.5028915758998371,closed,44,13.96260735,0.2709273632,2.035763069,32.77458756,0,0.0008961426751,0.005578075102,0.6372474297,1.0
joint,lhs003,6.725160781628688,0.0024569627553780084,0.011713053058998724,0.5028915758998371,open,44,13.98313395,0.2703277074,2.034689433,32.88862545,0,0.001146647964,0.005179657631,0.5953535049,1.0
joint,lhs003,6.725160781628688,0.0024569627553780084,0.011713053058998724,0.5028915758998371,closed,45,13.9626061,0.270927436,2.035763032,32.77459257,0,0.0008960535905,0.005578120641,0.637251536,1.0
joint,lhs003,6.725160781628688,0.0024569627553780084,0.011713053058998724,0.5028915758998371,open,45,13.98313403,0.2703277041,2.034689431,32.8886257,0,0.001146647976,0.005179657505,0.5953534908,1.0
joint,lhs003,6.725160781628688,0.0024569627553780084,0.011713053058998724,0.5028915758998371,closed,46,13.96260731,0.2709273643,2.035763072,32.77458721,0,0.0008962917375,0.005578000013,0.6372406909,1.0
joint,lhs003,6.725160781628688,0.0024569627553780084,0.011713053058998724,0.5028915758998371,open,46,13.98313154,0.2703278389,2.034689374,32.88863364,0,0.001146647411,0.00517966128,0.5953539064,1.0
joint,lhs004,7.462003018343113,0.003023748592863141,0.013915035828847946,0.4628520005335973,closed,42,14.38552183,0.2726345121,2.026651261,33.8188714,0,0.0005522461298,0.0007340800128,0.08806720855,1.0
joint,lhs004,7.462003018343113,0.003023748592863141,0.013915035828847946,0.4628520005335973,open,42,14.37176327,0.2730498788,2.02733078,33.74709839,0,0.000728804561,0.0004482012045,0.05838926686,1.0
joint,lhs004,7.462003018343113,0.003023748592863141,0.013915035828847946,0.4628520005335973,closed,43,14.38552242,0.2726344971,2.026651217,33.81887614,0,0.0005522462013,0.0007340921318,0.08806852205,1.0
joint,lhs004,7.462003018343113,0.003023748592863141,0.013915035828847946,0.4628520005335973,open,43,14.37176336,0.2730498768,2.027330777,33.74709867,0,0.0007288045628,0.0004482011923,0.05838926552,1.0
joint,lhs004,7.462003018343113,0.003023748592863141,0.013915035828847946,0.4628520005335973,closed,44,14.38552202,0.2726345091,2.02665123,33.81887486,0,0.0005522549995,0.0007340836565,0.08806767241,1.0
joint,lhs004,7.462003018343113,0.003023748592863141,0.013915035828847946,0.4628520005335973,open,44,14.37176333,0.2730498759,2.027330782,33.74709817,0,0.0007288045586,0.0004482011954,0.05838926583,1.0
joint,lhs004,7.462003018343113,0.003023748592863141,0.013915035828847946,0.4628520005335973,closed,45,14.38552197,0.2726345095,2.026651233,33.81887457,0,0.0005522566208,0.0007340810389,0.08806740248,1.0
joint,lhs004,7.462003018343113,0.003023748592863141,0.013915035828847946,0.4628520005335973,open,45,14.3717634,0.2730498727,2.027330779,33.74709841,0,0.0007288045597,0.000448201183,0.05838926444,1.0
joint,lhs004,7.462003018343113,0.003023748592863141,0.013915035828847946,0.4628520005335973,closed,46,14.38552207,0.272634507,2.026651227,33.81887513,0,0.0005521062486,0.000734138446,0.08807251357,1.0
joint,lhs004,7.462003018343113,0.003023748592863141,0.013915035828847946,0.4628520005335973,open,46,14.3717612,0.2730500075,2.027330733,33.74710507,0,0.0007288046476,0.0004482015525,0.05838930651,1.0
joint,lhs005,9.051901965428087,0.0029042792144804317,0.011518463328116943,0.5299578170615074,closed,42,15.02621553,0.2722485221,2.014509247,35.1805056,0,0.0001638847394,0.01003026191,1.129933869,1.0
joint,lhs005,9.051901965428087,0.0029042792144804317,0.011518463328116943,0.5299578170615074,open,42,15.02774569,0.2721843011,2.014496526,35.18121416,0,0.0001156373918,0.01006747467,1.133479216,1.0
joint,lhs005,9.051901965428087,0.0029042792144804317,0.011518463328116943,0.5299578170615074,closed,43,15.02621546,0.2722485334,2.01450924,35.18050647,0,0.0001638976516,0.01003025453,1.129933221,1.0
joint,lhs005,9.051901965428087,0.0029042792144804317,0.011518463328116943,0.5299578170615074,open,43,15.02774577,0.2721842991,2.014496524,35.1812144,0,0.0001156373868,0.01006747445,1.133479191,1.0
joint,lhs005,9.051901965428087,0.0029042792144804317,0.011518463328116943,0.5299578170615074,closed,44,15.02621546,0.2722485342,2.01450924,35.18050652,0,0.0001639002075,0.01003025374,1.129933173,1.0
joint,lhs005,9.051901965428087,0.0029042792144804317,0.011518463328116943,0.5299578170615074,open,44,15.02774574,0.2721842982,2.014496528,35.18121399,0,0.0001156373921,0.01006747449,1.133479196,1.0
joint,lhs005,9.051901965428087,0.0029042792144804317,0.011518463328116943,0.5299578170615074,closed,45,15.02621564,0.2722485194,2.014509241,35.18050628,0,0.0001638891942,0.01003025947,1.129933661,1.0
joint,lhs005,9.051901965428087,0.0029042792144804317,0.011518463328116943,0.5299578170615074,open,45,15.0277458,0.272184295,2.014496525,35.1812142,0,0.0001156373879,0.01006747425,1.133479169,1.0
joint,lhs005,9.051901965428087,0.0029042792144804317,0.011518463328116943,0.5299578170615074,closed,46,15.0262156,0.2722485199,2.014509244,35.18050593,0,0.0001637634333,0.01003033968,1.129940902,1.0
joint,lhs005,9.051901965428087,0.0029042792144804317,0.011518463328116943,0.5299578170615074,open,46,15.0277441,0.2721844291,2.014496496,35.18121901,0,0.000115637383,0.01006748176,1.133480014,1.0
joint,lhs006,8.478018123138487,0.003268525896583072,0.010835762674683731,0.568703081483873,closed,42,14.82769844,0.2729782572,2.018006492,34.79527501,0,0.0006957286504,0.007156344791,0.8128986847,1.0
joint,lhs006,8.478018123138487,0.003268525896583072,0.010835762674683731,0.568703081483873,open,42,14.81462955,0.2734013939,2.018730408,34.71859478,0,0.0008610266093,0.006921201558,0.7881631314,1.0
joint,lhs006,8.478018123138487,0.003268525896583072,0.010835762674683731,0.568703081483873,closed,43,14.82769936,0.2729781569,2.018006563,34.79526591,0,0.0006955960461,0.007156396487,0.8129030027,1.0
joint,lhs006,8.478018123138487,0.003268525896583072,0.010835762674683731,0.568703081483873,open,43,14.81462963,0.2734013919,2.018730406,34.71859503,0,0.0008610266007,0.006921201401,0.7881631136,1.0
joint,lhs006,8.478018123138487,0.003268525896583072,0.010835762674683731,0.568703081483873,closed,44,14.82769954,0.2729781496,2.018006558,34.79526639,0,0.0006955929375,0.0071564002,0.8129033862,1.0
joint,lhs006,8.478018123138487,0.003268525896583072,0.010835762674683731,0.568703081483873,open,44,14.8146296,0.2734013911,2.018730409,34.7185946,0,0.0008610266126,0.006921201434,0.7881631175,1.0
joint,lhs006,8.478018123138487,0.003268525896583072,0.010835762674683731,0.568703081483873,closed,45,14.82769999,0.2729781372,2.018006517,34.79527088,0,0.0006955972102,0.007156404771,0.8129039482,1.0
joint,lhs006,8.478018123138487,0.003268525896583072,0.010835762674683731,0.568703081483873,open,45,14.81462967,0.2734013878,2.018730407,34.71859482,0,0.0008610266049,0.006921201266,0.7881630986,1.0
joint,lhs006,8.478018123138487,0.003268525896583072,0.010835762674683731,0.568703081483873,closed,46,14.82769921,0.2729781609,2.018006588,34.79526322,0,0.0006954416531,0.00715647067,0.8129096079,1.0
joint,lhs006,8.478018123138487,0.003268525896583072,0.010835762674683731,0.568703081483873,open,46,14.8146278,0.2734015212,2.018730373,34.71860017,0,0.000861026513,0.006921206422,0.7881636759,1.0
joint,lhs007,7.870697952439175,0.003237588295007933,0.0145175893106274,0.43646645911256077,closed,42,14.57912873,0.2729272701,2.022771078,34.25868551,0,0.0007854548638,0.003553228785,0.4081875449,1.0
joint,lhs007,7.870697952439175,0.003237588295007933,0.0145175893106274,0.43646645911256077,open,42,14.56099622,0.2734916844,2.023684766,34.16224528,0,0.001022209925,0.003206448739,0.3720261684,1.0
joint,lhs007,7.870697952439175,0.003237588295007933,0.0145175893106274,0.43646645911256077,closed,43,14.57912718,0.2729273137,2.022771104,34.25868306,0,0.00078548022,0.003553195198,0.408184101,1.0
joint,lhs007,7.870697952439175,0.003237588295007933,0.0145175893106274,0.43646645911256077,open,43,14.5609963,0.2734916824,2.023684763,34.16224555,0,0.001022209921,0.003206448664,0.37202616,1.0
joint,lhs007,7.870697952439175,0.003237588295007933,0.0145175893106274,0.43646645911256077,closed,44,14.57912701,0.2729273187,2.022771126,34.25868065,0,0.0007854815845,0.00355319242,0.4081838051,1.0
joint,lhs007,7.870697952439175,0.003237588295007933,0.0145175893106274,0.43646645911256077,open,44,14.56099628,0.2734916815,2.023684767,34.16224507,0,0.001022209911,0.003206448681,0.3720261617,1.0
joint,lhs007,7.870697952439175,0.003237588295007933,0.0145175893106274,0.43646645911256077,closed,45,14.57912902,0.2729272627,2.022771042,34.25868947,0,0.0007854637442,0.003553229988,0.4081877747,1.0
joint,lhs007,7.870697952439175,0.003237588295007933,0.0145175893106274,0.43646645911256077,open,45,14.56099634,0.2734916783,2.023684765,34.1622453,0,0.001022209901,0.003206448601,0.3720261527,1.0
joint,lhs007,7.870697952439175,0.003237588295007933,0.0145175893106274,0.43646645911256077,closed,46,14.57912687,0.2729273236,2.022771112,34.2586823,0,0.0007853381509,0.003553261644,0.4081900037,1.0
joint,lhs007,7.870697952439175,0.003237588295007933,0.0145175893106274,0.43646645911256077,open,46,14.56099428,0.2734918134,2.023684724,34.1622514,0,0.001022210525,0.003206451017,0.3720264304,1.0
joint,lhs008,10.785036500800985,0.0023101797428225325,0.012440904989208844,0.4324381158910392,closed,42,15.5320118,0.2701187558,2.005308514,36.1916282,0,0.001641294928,0.01732727429,1.931618577,1.0
joint,lhs008,10.785036500800985,0.0023101797428225325,0.012440904989208844,0.4324381158910392,open,42,15.56637243,0.2686997202,2.003679305,36.35895003,0,0.002228544219,0.01794442537,1.994138433,1.0
joint,lhs008,10.785036500800985,0.0023101797428225325,0.012440904989208844,0.4324381158910392,closed,43,15.53201672,0.2701185645,2.005308358,36.19164356,0,0.001641377821,0.01732736615,1.931627838,1.0
joint,lhs008,10.785036500800985,0.0023101797428225325,0.012440904989208844,0.4324381158910392,open,43,15.5663725,0.2686997182,2.003679303,36.35895024,0,0.00222854424,0.01794442498,1.994138389,1.0
joint,lhs008,10.785036500800985,0.0023101797428225325,0.012440904989208844,0.4324381158910392,closed,44,15.53201248,0.2701187258,2.005308465,36.1916334,0,0.001641297066,0.01732728275,1.9316195,1.0
joint,lhs008,10.785036500800985,0.0023101797428225325,0.012440904989208844,0.4324381158910392,open,44,15.56637247,0.2686997173,2.003679306,36.35894991,0,0.002228544267,0.01794442505,1.994138396,1.0
joint,lhs008,10.785036500800985,0.0023101797428225325,0.012440904989208844,0.4324381158910392,closed,45,15.53201379,0.2701186748,2.005308426,36.19163714,0,0.001641318276,0.01732730584,1.93162182,1.0
joint,lhs008,10.785036500800985,0.0023101797428225325,0.012440904989208844,0.4324381158910392,open,45,15.56637252,0.268699714,2.003679304,36.35895009,0,0.00222854431,0.01794442463,1.994138348,1.0
joint,lhs008,10.785036500800985,0.0023101797428225325,0.012440904989208844,0.4324381158910392,closed,46,15.53201186,0.2701187541,2.005308511,36.19162854,0,0.001641441077,0.01732735326,1.931625748,1.0
joint,lhs008,10.785036500800985,0.0023101797428225325,0.012440904989208844,0.4324381158910392,open,46,15.56637129,0.26869985,2.003679286,36.35895368,0,0.002228542098,0.01794443805,1.994139888,1.0
joint,lhs009,11.986034330324856,0.0022462540344427044,0.010187551396854894,0.456991696663666,closed,42,15.82686178,0.269348313,1.999620256,36.82288968,0,0.002430548835,0.02151951838,2.395244042,1.0
joint,lhs009,11.986034330324856,0.0022462540344427044,0.010187551396854894,0.456991696663666,open,42,15.87078393,0.2673222383,1.997554222,37.03252521,0,0.003236283204,0.02230451649,2.473777839,1.0
joint,lhs009,11.986034330324856,0.0022462540344427044,0.010187551396854894,0.456991696663666,closed,43,15.82686185,0.2693483094,1.999620255,36.82288984,0,0.002430550402,0.02151951864,2.395244052,1.0
joint,lhs009,11.986034330324856,0.0022462540344427044,0.010187551396854894,0.456991696663666,open,43,15.870784,0.2673222363,1.99755422,37.0325254,0,0.003236283239,0.02230451601,2.473777785,1.0
joint,lhs009,11.986034330324856,0.0022462540344427044,0.010187551396854894,0.456991696663666,closed,44,15.82686165,0.2693483197,1.999620267,36.82288852,0,0.002430545258,0.02151951491,2.395243696,1.0
joint,lhs009,11.986034330324856,0.0022462540344427044,0.010187551396854894,0.456991696663666,open,44,15.87078396,0.2673222355,1.997554223,37.0325251,0,0.003236283273,0.02230451609,2.473777793,1.0
joint,lhs009,11.986034330324856,0.0022462540344427044,0.010187551396854894,0.456991696663666,closed,45,15.82686182,0.269348311,1.999620256,36.82288968,0,0.002430544738,0.02151951563,2.395243781,1.0
joint,lhs009,11.986034330324856,0.0022462540344427044,0.010187551396854894,0.456991696663666,open,45,15.870784,0.2673222321,1.997554221,37.03252527,0,0.003236283344,0.02230451556,2.473777733,1.0
joint,lhs009,11.986034330324856,0.0022462540344427044,0.010187551396854894,0.456991696663666,closed,46,15.8268617,0.2693483172,1.999620264,36.82288883,0,0.002430693458,0.02151959513,2.395250955,1.0
joint,lhs009,11.986034330324856,0.0022462540344427044,0.010187551396854894,0.456991696663666,open,46,15.87078306,0.2673223681,1.997554208,37.03252826,0,0.003236280068,0.02230453234,2.473779663,1.0
joint,lhs010,9.947214432321953,0.0026849095483298634,0.01348513944253622,0.4025686435160408,closed,42,15.29822952,0.2708552515,2.009700603,35.70580377,0,0.001015838927,0.01397383154,1.561284715,1.0
joint,lhs010,9.947214432321953,0.0026849095483298634,0.01348513944253622,0.4025686435160408,open,42,15.32205663,0.2699292173,2.008581034,35.82133736,0,0.001405137276,0.01440851804,1.605535212,1.0
joint,lhs010,9.947214432321953,0.0026849095483298634,0.01348513944253622,0.4025686435160408,closed,43,15.29822399,0.2708554404,2.009700688,35.70579635,0,0.001015737433,0.01397371766,1.561273274,1.0
joint,lhs010,9.947214432321953,0.0026849095483298634,0.01348513944253622,0.4025686435160408,open,43,15.32205671,0.2699292152,2.008581032,35.82133758,0,0.001405137299,0.01440851772,1.605535176,1.0
joint,lhs010,9.947214432321953,0.0026849095483298634,0.01348513944253622,0.4025686435160408,closed,44,15.29822497,0.2708554147,2.009700741,35.70579005,0,0.001015765392,0.01397374288,1.561275722,1.0
joint,lhs010,9.947214432321953,0.0026849095483298634,0.01348513944253622,0.4025686435160408,open,44,15.32205668,0.2699292144,2.008581035,35.82133721,0,0.001405137329,0.01440851778,1.605535182,1.0
joint,lhs010,9.947214432321953,0.0026849095483298634,0.01348513944253622,0.4025686435160408,closed,45,15.29822503,0.2708554125,2.009700738,35.70579038,0,0.001015763421,0.01397374187,1.561275631,1.0
joint,lhs010,9.947214432321953,0.0026849095483298634,0.01348513944253622,0.4025686435160408,open,45,15.32205673,0.269929211,2.008581033,35.82133741,0,0.001405137378,0.01440851744,1.605535143,1.0
joint,lhs010,9.947214432321953,0.0026849095483298634,0.01348513944253622,0.4025686435160408,closed,46,15.29822748,0.2708553132,2.00970056,35.70580931,0,0.001015930777,0.01397386192,1.561287119,1.0
joint,lhs010,9.947214432321953,0.0026849095483298634,0.01348513944253622,0.4025686435160408,open,46,15.3220553,0.2699293472,2.00858101,35.82134153,0,0.001405134904,0.01440852816,1.605536381,1.0
joint,lhs011,11.695847880285552,0.002774628130109238,0.012272587896790166,0.5450919519164628,closed,42,15.82183882,0.2727674767,1.998754185,36.95878825,0,0.0005611852078,0.02129036325,2.401334288,1.0
joint,lhs011,11.695847880285552,0.002774628130109238,0.012272587896790166,0.5450919519164628,open,42,15.81885569,0.27287588,1.99895473,36.93744653,0,0.0005778325368,0.02124677226,2.396597523,1.0
joint,lhs011,11.695847880285552,0.002774628130109238,0.012272587896790166,0.5450919519164628,closed,43,15.82183913,0.2727674134,1.9987542,36.95878593,0,0.0005611108486,0.02129039087,2.401336526,1.0
joint,lhs011,11.695847880285552,0.002774628130109238,0.012272587896790166,0.5450919519164628,open,43,15.81885576,0.272875878,1.998954728,36.93744672,0,0.0005778325479,0.0212467718,2.396597471,1.0
joint,lhs011,11.695847880285552,0.002774628130109238,0.012272587896790166,0.5450919519164628,closed,44,15.8218387,0.2727674813,1.998754189,36.9587879,0,0.0005611907374,0.02129035921,2.401333899,1.0
joint,lhs011,11.695847880285552,0.002774628130109238,0.012272587896790166,0.5450919519164628,open,44,15.81885573,0.2728758771,1.998954731,36.93744641,0,0.0005778325649,0.02124677187,2.39659748,1.0
joint,lhs011,11.695847880285552,0.002774628130109238,0.012272587896790166,0.5450919519164628,closed,45,15.82183909,0.2727674153,1.998754203,36.95878563,0,0.0005611166323,0.02129038776,2.401336243,1.0
joint,lhs011,11.695847880285552,0.002774628130109238,0.012272587896790166,0.5450919519164628,open,45,15.81885577,0.2728758739,1.998954729,36.93744659,0,0.0005778325898,0.02124677136,2.396597422,1.0
joint,lhs011,11.695847880285552,0.002774628130109238,0.012272587896790166,0.5450919519164628,closed,46,15.82183886,0.2727674751,1.998754182,36.9587886,0,0.0005610403533,0.02129043872,2.401341081,1.0
joint,lhs011,11.695847880285552,0.002774628130109238,0.012272587896790166,0.5450919519164628,open,46,15.81885476,0.2728760074,1.998954715,36.93744967,0,0.0005778312886,0.02124678769,2.396599243,1.0
joint,lhs012,6.166109071557745,0.0026162297833421705,0.01367262112255084,0.4853164807952059,closed,42,13.67526152,0.2719501776,2.040543921,32.24824838,0,0.0001645355337,0.009896456192,1.1132833,1.0
joint,lhs012,6.166109071557745,0.0026162297833421705,0.01367262112255084,0.4853164807952059,open,42,13.66884193,0.2721318141,2.040760424,32.22593523,0,0.0001859429426,0.01002979388,1.127015765,1.0
joint,lhs012,6.166109071557745,0.0026162297833421705,0.01367262112255084,0.4853164807952059,closed,43,13.67526641,0.2719500579,2.040543715,32.24827018,0,0.0001645517223,0.009896363054,1.113273394,1.0
joint,lhs012,6.166109071557745,0.0026162297833421705,0.01367262112255084,0.4853164807952059,open,43,13.66884202,0.2721318121,2.040760421,32.22593556,0,0.0001859429455,0.01002979365,1.127015739,1.0
joint,lhs012,6.166109071557745,0.0026162297833421705,0.01367262112255084,0.4853164807952059,closed,44,13.67526263,0.2719501487,2.040543832,32.24825812,0,0.0001645373,0.009896439108,1.113281407,1.0
joint,lhs012,6.166109071557745,0.0026162297833421705,0.01367262112255084,0.4853164807952059,open,44,13.668842,0.2721318112,2.040760426,32.22593494,0,0.000185942952,0.0100297937,1.127015745,1.0
joint,lhs012,6.166109071557745,0.0026162297833421705,0.01367262112255084,0.4853164807952059,closed,45,13.67526156,0.2719501768,2.040543916,32.24824895,0,0.0001645354056,0.009896459634,1.113283615,1.0
