kind,label,morph,gamma_min,gamma_max,tau_h,config,seed,J,terminal_phi_sen,terminal_rho_bar,terminal_varphi_bar_deg,n_violations,rmse_phi_sen,rmse_rho_bar,rmse_varphi_bar_deg,solver_success_rate
joint,lhs012,6.166109071557745,0.0026162297833421705,0.01367262112255084,0.4853164807952059,open,45,13.66884208,0.272131808,2.040760423,32.22593521,0,0.0001859429631,0.01002979347,1.127015718,1.0
joint,lhs012,6.166109071557745,0.0026162297833421705,0.01367262112255084,0.4853164807952059,closed,46,13.67526143,0.2719501811,2.040543924,32.24824814,0,0.0001645295607,0.009896378695,1.113276273,1.0
joint,lhs012,6.166109071557745,0.0026162297833421705,0.01367262112255084,0.4853164807952059,open,46,13.66883939,0.2721319426,2.040760356,32.22594433,0,0.0001859424537,0.01002980059,1.127016528,1.0
joint,lhs013,8.214652145048564,0.002983169882611989,0.010539035072751383,0.4437763305992823,closed,42,14.66574351,0.2707531669,2.022205558,34.29784781,0,0.001261545757,0.004864303574,0.5346005885,1.0
joint,lhs013,8.214652145048564,0.002983169882611989,0.010539035072751383,0.4437763305992823,open,42,14.69253596,0.269818663,2.020922263,34.43170534,0,0.001618805203,0.005351161595,0.5848270768,1.0
joint,lhs013,8.214652145048564,0.002983169882611989,0.010539035072751383,0.4437763305992823,closed,43,14.66574884,0.2707529716,2.02220553,34.29784886,0,0.00126167647,0.004864419686,0.5346117863,1.0
joint,lhs013,8.214652145048564,0.002983169882611989,0.010539035072751383,0.4437763305992823,open,43,14.69253604,0.2698186609,2.020922261,34.4317056,0,0.001618805238,0.005351161478,0.5848270632,1.0
joint,lhs013,8.214652145048564,0.002983169882611989,0.010539035072751383,0.4437763305992823,closed,44,14.66574692,0.2707530422,2.022205674,34.29783341,0,0.001261662283,0.004864390577,0.5346086951,1.0
joint,lhs013,8.214652145048564,0.002983169882611989,0.010539035072751383,0.4437763305992823,open,44,14.69253601,0.2698186601,2.020922265,34.43170515,0,0.001618805273,0.005351161503,0.5848270654,1.0
joint,lhs013,8.214652145048564,0.002983169882611989,0.010539035072751383,0.4437763305992823,closed,45,14.66574869,0.2707529767,2.022205537,34.29784805,0,0.001261670265,0.004864414484,0.5346112819,1.0
joint,lhs013,8.214652145048564,0.002983169882611989,0.010539035072751383,0.4437763305992823,open,45,14.69253608,0.2698186567,2.020922262,34.43170537,0,0.001618805348,0.005351161379,0.5848270506,1.0
joint,lhs013,8.214652145048564,0.002983169882611989,0.010539035072751383,0.4437763305992823,closed,46,14.66574698,0.2707530405,2.022205672,34.29783357,0,0.001261799428,0.004864477321,0.5346166587,1.0
joint,lhs013,8.214652145048564,0.002983169882611989,0.010539035072751383,0.4437763305992823,open,46,14.69253413,0.2698187925,2.020922225,34.43171107,0,0.001618801949,0.005351165204,0.5848275258,1.0
joint,lhs014,9.62853124094413,0.0027847867510426205,0.014985908901254168,0.5405465105851894,closed,42,15.27720909,0.2742977254,2.008757973,35.85057741,0,0.001981833321,0.01359556647,1.549951308,1.0
joint,lhs014,9.62853124094413,0.0027847867510426205,0.014985908901254168,0.5405465105851894,open,42,15.24029922,0.2755185513,2.010529638,35.66499943,0,0.002492100781,0.01290997108,1.479238258,1.0
joint,lhs014,9.62853124094413,0.0027847867510426205,0.014985908901254168,0.5405465105851894,closed,43,15.27720914,0.2742977267,2.008757968,35.85057801,0,0.001981837174,0.01359556464,1.54995115,1.0
joint,lhs014,9.62853124094413,0.0027847867510426205,0.014985908901254168,0.5405465105851894,open,43,15.2402993,0.2755185494,2.010529636,35.66499966,0,0.002492100824,0.01290997079,1.479238226,1.0
joint,lhs014,9.62853124094413,0.0027847867510426205,0.014985908901254168,0.5405465105851894,closed,44,15.27720903,0.2742977287,2.00875797,35.85057783,0,0.001981839791,0.01359556293,1.549950993,1.0
joint,lhs014,9.62853124094413,0.0027847867510426205,0.014985908901254168,0.5405465105851894,open,44,15.24029927,0.2755185485,2.010529639,35.66499928,0,0.002492100869,0.01290997084,1.479238232,1.0
joint,lhs014,9.62853124094413,0.0027847867510426205,0.014985908901254168,0.5405465105851894,closed,45,15.27720905,0.2742977265,2.008757977,35.85057705,0,0.001981838854,0.01359556214,1.54995089,1.0
joint,lhs014,9.62853124094413,0.0027847867510426205,0.014985908901254168,0.5405465105851894,open,45,15.24029932,0.2755185454,2.010529637,35.66499948,0,0.002492100959,0.01290997053,1.479238198,1.0
joint,lhs014,9.62853124094413,0.0027847867510426205,0.014985908901254168,0.5405465105851894,closed,46,15.27721194,0.2742976435,2.008757891,35.85058574,0,0.001981660681,0.01359569389,1.549963484,1.0
joint,lhs014,9.62853124094413,0.0027847867510426205,0.014985908901254168,0.5405465105851894,open,46,15.24029778,0.275518678,2.010529612,35.66500377,0,0.002492096783,0.01290998045,1.47923926,1.0
joint,lhs015,7.185881512657678,0.002856638381304752,0.010263519623421568,0.5180765734150654,closed,42,14.2069024,0.2711590889,2.030931076,33.32079374,0,0.0008618133489,0.001940667652,0.2264750138,1.0
joint,lhs015,7.185881512657678,0.002856638381304752,0.010263519623421568,0.5180765734150654,open,42,14.22532841,0.2705821216,2.030033386,33.41529299,0,0.001085369091,0.001571643136,0.18818367,1.0
joint,lhs015,7.185881512657678,0.002856638381304752,0.010263519623421568,0.5180765734150654,closed,43,14.20690293,0.2711590721,2.030931039,33.32079771,0,0.0008618163884,0.001940658418,0.2264740307,1.0
joint,lhs015,7.185881512657678,0.002856638381304752,0.010263519623421568,0.5180765734150654,open,43,14.2253285,0.2705821195,2.030033383,33.41529328,0,0.001085369111,0.001571643098,0.1881836661,1.0
joint,lhs015,7.185881512657678,0.002856638381304752,0.010263519623421568,0.5180765734150654,closed,44,14.20690782,0.2711589365,2.03093091,33.3208107,0,0.0008618677808,0.001940556013,0.2264634435,1.0
joint,lhs015,7.185881512657678,0.002856638381304752,0.010263519623421568,0.5180765734150654,open,44,14.22532848,0.2705821187,2.030033387,33.41529276,0,0.001085369127,0.001571643107,0.1881836673,1.0
joint,lhs015,7.185881512657678,0.002856638381304752,0.010263519623421568,0.5180765734150654,closed,45,14.2069078,0.2711589363,2.0309309,33.32081176,0,0.0008618639324,0.001940558353,0.2264636564,1.0
joint,lhs015,7.185881512657678,0.002856638381304752,0.010263519623421568,0.5180765734150654,open,45,14.22532855,0.2705821154,2.030033385,33.415293,0,0.001085369168,0.001571643067,0.1881836633,1.0
joint,lhs015,7.185881512657678,0.002856638381304752,0.010263519623421568,0.5180765734150654,closed,46,14.2069025,0.2711590859,2.030931072,33.32079412,0,0.0008619470405,0.001940599346,0.2264688948,1.0
joint,lhs015,7.185881512657678,0.002856638381304752,0.010263519623421568,0.5180765734150654,open,46,14.22532624,0.2705822501,2.030033335,33.41530011,0,0.001085367422,0.001571644263,0.1881837753,1.0
joint,lhs016,10.205344079591516,0.0031491811204423814,0.012734548895485762,0.49197146662112007,closed,42,15.42225033,0.2729151591,2.006499168,36.08913914,0,0.0006923788338,0.01566745278,1.770314051,1.0
joint,lhs016,10.205344079591516,0.0031491811204423814,0.012734548895485762,0.49197146662112007,open,42,15.4137485,0.2732218719,2.006973779,36.03919595,0,0.0007977190491,0.01552177403,1.755091316,1.0
joint,lhs016,10.205344079591516,0.0031491811204423814,0.012734548895485762,0.49197146662112007,closed,43,15.42224969,0.2729151936,2.006499373,36.08911641,0,0.0006923499486,0.01566745231,1.770313666,1.0
joint,lhs016,10.205344079591516,0.0031491811204423814,0.012734548895485762,0.49197146662112007,open,43,15.41374857,0.2732218699,2.006973777,36.03919617,0,0.0007977190463,0.01552177369,1.755091278,1.0
joint,lhs016,10.205344079591516,0.0031491811204423814,0.012734548895485762,0.49197146662112007,closed,44,15.42225023,0.2729151709,2.006499323,36.0891218,0,0.0006923479208,0.01566746058,1.770314571,1.0
joint,lhs016,10.205344079591516,0.0031491811204423814,0.012734548895485762,0.49197146662112007,open,44,15.41374854,0.2732218691,2.00697378,36.03919582,0,0.0007977190452,0.01552177375,1.755091285,1.0
joint,lhs016,10.205344079591516,0.0031491811204423814,0.012734548895485762,0.49197146662112007,closed,45,15.4222497,0.2729152608,2.006499291,36.08912649,0,0.0006924648915,0.01566741577,1.770310851,1.0
joint,lhs016,10.205344079591516,0.0031491811204423814,0.012734548895485762,0.49197146662112007,open,45,15.41374859,0.2732218658,2.006973778,36.03919601,0,0.0007977190407,0.01552177338,1.755091242,1.0
joint,lhs016,10.205344079591516,0.0031491811204423814,0.012734548895485762,0.49197146662112007,closed,46,15.42224976,0.2729151887,2.006499375,36.0891162,0,0.0006921941497,0.01566753141,1.7703208,1.0
joint,lhs016,10.205344079591516,0.0031491811204423814,0.012734548895485762,0.49197146662112007,open,46,15.41374722,0.2732220002,2.006973756,36.03919992,0,0.000797719221,0.01552178514,1.755092567,1.0
joint,lhs017,6.892284415316987,0.0023467913940564905,0.014664440221701297,0.5611267323654935,closed,42,14.12968317,0.2734858046,2.031053735,33.33317017,0,0.001407987039,0.003113510797,0.3362976368,1.0
joint,lhs017,6.892284415316987,0.0023467913940564905,0.014664440221701297,0.5611267323654935,open,42,14.09290932,0.2744684293,2.032773605,33.15073922,0,0.001822625102,0.0037816817,0.4062255898,1.0
joint,lhs017,6.892284415316987,0.0023467913940564905,0.014664440221701297,0.5611267323654935,closed,43,14.12968261,0.2734858139,2.031053785,33.33316461,0,0.001407983852,0.003113516162,0.3362982824,1.0
joint,lhs017,6.892284415316987,0.0023467913940564905,0.014664440221701297,0.5611267323654935,open,43,14.09290941,0.2744684275,2.032773603,33.15073952,0,0.001822625148,0.003781681616,0.4062255797,1.0
joint,lhs017,6.892284415316987,0.0023467913940564905,0.014664440221701297,0.5611267323654935,closed,44,14.12968328,0.2734858007,2.031053735,33.33317009,0,0.00140798671,0.003113509876,0.3362975367,1.0
joint,lhs017,6.892284415316987,0.0023467913940564905,0.014664440221701297,0.5611267323654935,open,44,14.09290939,0.2744684265,2.032773607,33.15073897,0,0.001822625203,0.003781681634,0.406225581,1.0
joint,lhs017,6.892284415316987,0.0023467913940564905,0.014664440221701297,0.5611267323654935,closed,45,14.12968312,0.2734858025,2.03105375,33.33316838,0,0.001407986857,0.003113512474,0.3362978276,1.0
joint,lhs017,6.892284415316987,0.0023467913940564905,0.014664440221701297,0.5611267323654935,open,45,14.09290947,0.2744684234,2.032773605,33.15073922,0,0.001822625306,0.003781681547,0.4062255699,1.0
joint,lhs017,6.892284415316987,0.0023467913940564905,0.014664440221701297,0.5611267323654935,closed,46,14.12968313,0.2734858054,2.031053736,33.33317002,0,0.001407858505,0.003113421049,0.3362892589,1.0
joint,lhs017,6.892284415316987,0.0023467913940564905,0.014664440221701297,0.5611267323654935,open,46,14.09290702,0.2744685557,2.032773551,33.15074677,0,0.001822620461,0.003781684221,0.4062259362,1.0
joint,lhs018,7.670361816445389,0.0031704374860087588,0.014140752959884158,0.5922145077645791,closed,42,14.55836724,0.2753282234,2.021811579,34.39363985,0,0.00275640611,0.003383072017,0.4080157342,1.0
joint,lhs018,7.670361816445389,0.0031704374860087588,0.014140752959884158,0.5922145077645791,open,42,14.48743822,0.2772839005,2.025299743,34.0232228,0,0.003605310388,0.001914034417,0.254677948,1.0
joint,lhs018,7.670361816445389,0.0031704374860087588,0.014140752959884158,0.5922145077645791,closed,43,14.55836745,0.2753282166,2.021811575,34.39364026,0,0.002756402029,0.003383074707,0.4080159968,1.0
joint,lhs018,7.670361816445389,0.0031704374860087588,0.014140752959884158,0.5922145077645791,open,43,14.48743831,0.2772838986,2.02529974,34.02322308,0,0.003605310436,0.001914034365,0.2546779428,1.0
joint,lhs018,7.670361816445389,0.0031704374860087588,0.014140752959884158,0.5922145077645791,closed,44,14.55836754,0.2753282094,2.021811567,34.39364101,0,0.00275639772,0.003383078084,0.4080163356,1.0
joint,lhs018,7.670361816445389,0.0031704374860087588,0.014140752959884158,0.5922145077645791,open,44,14.48743828,0.2772838977,2.025299744,34.0232226,0,0.003605310498,0.001914034379,0.2546779452,1.0
joint,lhs018,7.670361816445389,0.0031704374860087588,0.014140752959884158,0.5922145077645791,closed,45,14.55836751,0.2753282168,2.021811559,34.393642,0,0.002756410059,0.003383075077,0.4080160969,1.0
joint,lhs018,7.670361816445389,0.0031704374860087588,0.014140752959884158,0.5922145077645791,open,45,14.48743835,0.2772838946,2.025299742,34.02322283,0,0.003605310601,0.001914034325,0.2546779404,1.0
joint,lhs018,7.670361816445389,0.0031704374860087588,0.014140752959884158,0.5922145077645791,closed,46,14.55836737,0.2753282142,2.021811581,34.39363952,0,0.002756253693,0.003383124377,0.4080203065,1.0
joint,lhs018,7.670361816445389,0.0031704374860087588,0.014140752959884158,0.5922145077645791,open,46,14.4874362,0.2772840259,2.025299699,34.02322912,0,0.003605305475,0.00191403589,0.2546780516,1.0
joint,lhs019,6.319790043304796,0.0030622318153851304,0.011058279941588242,0.466761810478941,closed,42,13.74267225,0.2713071243,2.039684625,32.33768481,0,0.0007036633509,0.0088861957,1.006395504,1.0
joint,lhs019,6.319790043304796,0.0030622318153851304,0.011058279941588242,0.466761810478941,open,42,13.75490089,0.2709486231,2.039069338,32.40287151,0,0.0008401757738,0.008646354174,0.9812939191,1.0
joint,lhs019,6.319790043304796,0.0030622318153851304,0.011058279941588242,0.466761810478941,closed,43,13.74267414,0.2713070344,2.039684653,32.33768068,0,0.000703746254,0.008886137647,1.006390099,1.0
joint,lhs019,6.319790043304796,0.0030622318153851304,0.011058279941588242,0.466761810478941,open,43,13.75490099,0.270948621,2.039069335,32.40287184,0,0.0008401757966,0.008646353975,0.981293897,1.0
joint,lhs019,6.319790043304796,0.0030622318153851304,0.011058279941588242,0.466761810478941,closed,44,13.74267331,0.2713070899,2.039684565,32.33769115,0,0.000703674411,0.008886175409,1.006393377,1.0
joint,lhs019,6.319790043304796,0.0030622318153851304,0.011058279941588242,0.466761810478941,open,44,13.75490097,0.2709486202,2.03906934,32.40287123,0,0.0008401758216,0.008646354024,0.9812939028,1.0
joint,lhs019,6.319790043304796,0.0030622318153851304,0.011058279941588242,0.466761810478941,closed,45,13.7426728,0.2713071087,2.039684614,32.33768587,0,0.0007036665659,0.008886187486,1.006394634,1.0
joint,lhs019,6.319790043304796,0.0030622318153851304,0.011058279941588242,0.466761810478941,open,45,13.75490105,0.2709486169,2.039069337,32.40287149,0,0.0008401758728,0.008646353817,0.9812938802,1.0
joint,lhs019,6.319790043304796,0.0030622318153851304,0.011058279941588242,0.466761810478941,closed,46,13.74267479,0.2713070147,2.039684603,32.33768607,0,0.0007038770423,0.008886046587,1.006381633,1.0
joint,lhs019,6.319790043304796,0.0030622318153851304,0.011058279941588242,0.466761810478941,open,46,13.75489843,0.2709487522,2.039069273,32.40288028,0,0.0008401735378,0.008646359989,0.9812945431,1.0
joint,lhs020,10.422670779119889,0.002538088058519884,0.014374449206490579,0.5789183210416392,closed,42,15.51694181,0.2741968386,2.004201726,36.36202022,0,0.001877349272,0.01698646559,1.930262261,1.0
joint,lhs020,10.422670779119889,0.002538088058519884,0.014374449206490579,0.5789183210416392,open,42,15.48602836,0.275273921,2.005681846,36.20762389,0,0.002322834726,0.01641781582,1.871907852,1.0
joint,lhs020,10.422670779119889,0.002538088058519884,0.014374449206490579,0.5789183210416392,closed,43,15.51694172,0.2741968429,2.004201729,36.36201994,0,0.001877352653,0.01698646201,1.930261904,1.0
joint,lhs020,10.422670779119889,0.002538088058519884,0.014374449206490579,0.5789183210416392,open,43,15.48602843,0.2752739191,2.005681844,36.2076241,0,0.002322834776,0.01641781546,1.871907811,1.0
joint,lhs020,10.422670779119889,0.002538088058519884,0.014374449206490579,0.5789183210416392,closed,44,15.51694165,0.2741968417,2.004201732,36.3620196,0,0.001877351969,0.01698646176,1.930261869,1.0
joint,lhs020,10.422670779119889,0.002538088058519884,0.014374449206490579,0.5789183210416392,open,44,15.4860284,0.2752739182,2.005681847,36.20762375,0,0.002322834836,0.01641781552,1.871907819,1.0
joint,lhs020,10.422670779119889,0.002538088058519884,0.014374449206490579,0.5789183210416392,closed,45,15.51694165,0.2741968434,2.00420173,36.36201987,0,0.001877356854,0.01698645908,1.930261628,1.0
joint,lhs020,10.422670779119889,0.002538088058519884,0.014374449206490579,0.5789183210416392,open,45,15.48602845,0.2752739151,2.005681845,36.20762394,0,0.002322834945,0.01641781512,1.871907775,1.0
joint,lhs020,10.422670779119889,0.002538088058519884,0.014374449206490579,0.5789183210416392,closed,46,15.5169417,0.2741968418,2.004201729,36.36201991,0,0.001877213421,0.01698653761,1.930268703,1.0
joint,lhs020,10.422670779119889,0.002538088058519884,0.014374449206490579,0.5789183210416392,open,46,15.48602712,0.2752740468,2.005681825,36.20762768,0,0.002322829723,0.01641782782,1.871909137,1.0
joint,lhs021,11.296819901802706,0.002442704060673249,0.011878229749962731,0.5557033471498508,closed,42,15.70625813,0.2720284008,2.0012752,36.66685945,0,5.889851589e-05,0.01969662812,2.215411995,1.0
joint,lhs021,11.296819901802706,0.002442704060673249,0.011878229749962731,0.5557033471498508,open,42,15.71425894,0.2716936649,2.000945501,36.70018487,0,0.0002206401312,0.01985093949,2.23077395,1.0
joint,lhs021,11.296819901802706,0.002442704060673249,0.011878229749962731,0.5557033471498508,closed,43,15.70625821,0.272028398,2.0012752,36.66685951,0,5.889925848e-05,0.01969662842,2.215412016,1.0
joint,lhs021,11.296819901802706,0.002442704060673249,0.011878229749962731,0.5557033471498508,open,43,15.71425901,0.2716936629,2.000945499,36.70018507,0,0.0002206401173,0.01985093906,2.230773902,1.0
joint,lhs021,11.296819901802706,0.002442704060673249,0.011878229749962731,0.5557033471498508,closed,44,15.70625832,0.2720283933,2.001275188,36.66686082,0,5.889509914e-05,0.01969662938,2.215412157,1.0
joint,lhs021,11.296819901802706,0.002442704060673249,0.011878229749962731,0.5557033471498508,open,44,15.71425898,0.2716936621,2.000945502,36.70018476,0,0.0002206400983,0.01985093913,2.23077391,1.0
joint,lhs021,11.296819901802706,0.002442704060673249,0.011878229749962731,0.5557033471498508,closed,45,15.70625822,0.2720283972,2.001275193,36.6668603,0,5.889272638e-05,0.01969662562,2.215411779,1.0
joint,lhs021,11.296819901802706,0.002442704060673249,0.011878229749962731,0.5557033471498508,open,45,15.71425903,0.2716936588,2.0009455,36.70018493,0,0.0002206400711,0.01985093865,2.230773857,1.0
joint,lhs021,11.296819901802706,0.002442704060673249,0.011878229749962731,0.5557033471498508,closed,46,15.70625809,0.2720284024,2.001275204,36.66685902,0,5.904376267e-05,0.01969670344,2.215418767,1.0
joint,lhs021,11.296819901802706,0.002442704060673249,0.011878229749962731,0.5557033471498508,open,46,15.71425791,0.2716937924,2.000945484,36.70018821,0,0.000220641536,0.01985095382,2.230775546,1.0
joint,lhs022,10.560907545598617,0.0033180124187075443,0.013047864734082752,0.4157258806611324,closed,42,15.51235248,0.2722867563,2.004955282,36.25575676,0,0.0002562012444,0.01695725129,1.909688789,1.0
joint,lhs022,10.560907545598617,0.0033180124187075443,0.013047864734082752,0.4157258806611324,open,42,15.51487621,0.2721669529,2.004913933,36.25906077,0,0.0001852721014,0.01701759782,1.915367359,1.0
joint,lhs022,10.560907545598617,0.0033180124187075443,0.013047864734082752,0.4157258806611324,closed,43,15.5123528,0.2722867441,2.004955265,36.25575854,0,0.000256198653,0.01695725545,1.909689218,1.0
joint,lhs022,10.560907545598617,0.0033180124187075443,0.013047864734082752,0.4157258806611324,open,43,15.51487628,0.2721669508,2.004913931,36.25906098,0,0.0001852720768,0.01701759745,1.915367317,1.0
joint,lhs022,10.560907545598617,0.0033180124187075443,0.013047864734082752,0.4157258806611324,closed,44,15.51235326,0.2722867286,2.004955261,36.25575887,0,0.0002561902961,0.01695726453,1.90969015,1.0
joint,lhs022,10.560907545598617,0.0033180124187075443,0.013047864734082752,0.4157258806611324,open,44,15.51487625,0.27216695,2.004913934,36.25906064,0,0.000185272073,0.01701759751,1.915367324,1.0
joint,lhs022,10.560907545598617,0.0033180124187075443,0.013047864734082752,0.4157258806611324,closed,45,15.51235251,0.2722867551,2.004955281,36.25575689,0,0.0002562050544,0.01695724797,1.909688474,1.0
joint,lhs022,10.560907545598617,0.0033180124187075443,0.013047864734082752,0.4157258806611324,open,45,15.5148763,0.2721669466,2.004913932,36.25906083,0,0.0001852720509,0.0170175971,1.915367278,1.0
joint,lhs022,10.560907545598617,0.0033180124187075443,0.013047864734082752,0.4157258806611324,closed,46,15.51235273,0.2722867472,2.004955267,36.25575839,0,0.0002560938744,0.01695733118,1.909696057,1.0
joint,lhs022,10.560907545598617,0.0033180124187075443,0.013047864734082752,0.4157258806611324,open,46,15.51487503,0.2721670822,2.004913912,36.25906453,0,0.0001852730762,0.01701760995,1.915368751,1.0
joint,lhs023,9.455292413174375,0.0029635351896738792,0.012648434415354624,0.4235087194918793,closed,42,15.14918905,0.2714307943,2.012421826,35.406141,0,0.000592488305,0.01182130619,1.324172096,1.0
joint,lhs023,9.455292413174375,0.0029635351896738792,0.012648434415354624,0.4235087194918793,open,42,15.1642968,0.270860745,2.011740631,35.47636245,0,0.0008248383205,0.01210393468,1.352912036,1.0
joint,lhs023,9.455292413174375,0.0029635351896738792,0.012648434415354624,0.4235087194918793,closed,43,15.14918893,0.2714307986,2.012421829,35.40614067,0,0.0005924861614,0.01182130247,1.324171715,1.0
joint,lhs023,9.455292413174375,0.0029635351896738792,0.012648434415354624,0.4235087194918793,open,43,15.16429687,0.270860743,2.011740628,35.47636268,0,0.0008248383427,0.01210393442,1.352912006,1.0
joint,lhs023,9.455292413174375,0.0029635351896738792,0.012648434415354624,0.4235087194918793,closed,44,15.14918917,0.2714307893,2.012421828,35.40614075,0,0.0005924895997,0.01182130707,1.324172172,1.0
joint,lhs023,9.455292413174375,0.0029635351896738792,0.012648434415354624,0.4235087194918793,open,44,15.16429685,0.2708607421,2.011740632,35.4763623,0,0.00082483837,0.01210393447,1.352912011,1.0
joint,lhs023,9.455292413174375,0.0029635351896738792,0.012648434415354624,0.4235087194918793,closed,45,15.1491795,0.271431119,2.012422114,35.40611222,0,0.0005923664725,0.01182111951,1.324153038,1.0
joint,lhs023,9.455292413174375,0.0029635351896738792,0.012648434415354624,0.4235087194918793,open,45,15.1642969,0.2708607388,2.011740629,35.4763625,0,0.0008248384187,0.01210393418,1.352911978,1.0
joint,lhs023,9.455292413174375,0.0029635351896738792,0.012648434415354624,0.4235087194918793,closed,46,15.14919146,0.271430698,2.012421816,35.40614108,0,0.0005926814156,0.01182143647,1.324184072,1.0
joint,lhs023,9.455292413174375,0.0029635351896738792,0.012648434415354624,0.4235087194918793,open,46,15.16429533,0.2708608746,2.011740603,35.47636698,0,0.0008248360704,0.01210394316,1.352913019,1.0
